provider	case	record_id	record_class	source_locator	canonical_parent_id	canonical_conversation_id	disposition	reason
Claude Code	AgentSecurityComp	d02227a2-1ed0-471c-abb2-994217974264:d02227a2-1ed0-471c-abb2-994217974264/subagents/workflows/wf_7d825f29-0dc/agent-a3adcda0ba722fd13	subagent	claude:AgentSecurityComp/d02227a2-1ed0-471c-abb2-994217974264/subagents/workflows/wf_7d825f29-0dc/agent-a3adcda0ba722fd13.jsonl	d02227a2-1ed0-471c-abb2-994217974264	d02227a2-1ed0-471c-abb2-994217974264	trace-only	child record linked to top-level Claude record
Claude Code	AgentSecurityComp	d02227a2-1ed0-471c-abb2-994217974264:d02227a2-1ed0-471c-abb2-994217974264/subagents/workflows/wf_7d825f29-0dc/agent-a52d5438c1e2712b6	subagent	claude:AgentSecurityComp/d02227a2-1ed0-471c-abb2-994217974264/subagents/workflows/wf_7d825f29-0dc/agent-a52d5438c1e2712b6.jsonl	d02227a2-1ed0-471c-abb2-994217974264	d02227a2-1ed0-471c-abb2-994217974264	trace-only	child record linked to top-level Claude record
Claude Code	AgentSecurityComp	d02227a2-1ed0-471c-abb2-994217974264:d02227a2-1ed0-471c-abb2-994217974264/subagents/workflows/wf_7d825f29-0dc/agent-a57941ae959df1d36	subagent	claude:AgentSecurityComp/d02227a2-1ed0-471c-abb2-994217974264/subagents/workflows/wf_7d825f29-0dc/agent-a57941ae959df1d36.jsonl	d02227a2-1ed0-471c-abb2-994217974264	d02227a2-1ed0-471c-abb2-994217974264	trace-only	child record linked to top-level Claude record
Claude Code	AgentSecurityComp	d02227a2-1ed0-471c-abb2-994217974264:d02227a2-1ed0-471c-abb2-994217974264/subagents/workflows/wf_7d825f29-0dc/agent-a58f0e6d514378fb1	subagent	claude:AgentSecurityComp/d02227a2-1ed0-471c-abb2-994217974264/subagents/workflows/wf_7d825f29-0dc/agent-a58f0e6d514378fb1.jsonl	d02227a2-1ed0-471c-abb2-994217974264	d02227a2-1ed0-471c-abb2-994217974264	trace-only	child record linked to top-level Claude record
Claude Code	AgentSecurityComp	d02227a2-1ed0-471c-abb2-994217974264:d02227a2-1ed0-471c-abb2-994217974264/subagents/workflows/wf_7d825f29-0dc/agent-a59be0d1a95b3c274	subagent	claude:AgentSecurityComp/d02227a2-1ed0-471c-abb2-994217974264/subagents/workflows/wf_7d825f29-0dc/agent-a59be0d1a95b3c274.jsonl	d02227a2-1ed0-471c-abb2-994217974264	d02227a2-1ed0-471c-abb2-994217974264	trace-only	child record linked to top-level Claude record
Claude Code	AgentSecurityComp	d02227a2-1ed0-471c-abb2-994217974264:d02227a2-1ed0-471c-abb2-994217974264/subagents/workflows/wf_7d825f29-0dc/agent-a6269fd88ace82d18	subagent	claude:AgentSecurityComp/d02227a2-1ed0-471c-abb2-994217974264/subagents/workflows/wf_7d825f29-0dc/agent-a6269fd88ace82d18.jsonl	d02227a2-1ed0-471c-abb2-994217974264	d02227a2-1ed0-471c-abb2-994217974264	trace-only	child record linked to top-level Claude record
Claude Code	AgentSecurityComp	d02227a2-1ed0-471c-abb2-994217974264:d02227a2-1ed0-471c-abb2-994217974264/subagents/workflows/wf_7d825f29-0dc/agent-a672860ca5efda208	subagent	claude:AgentSecurityComp/d02227a2-1ed0-471c-abb2-994217974264/subagents/workflows/wf_7d825f29-0dc/agent-a672860ca5efda208.jsonl	d02227a2-1ed0-471c-abb2-994217974264	d02227a2-1ed0-471c-abb2-994217974264	trace-only	child record linked to top-level Claude record
Claude Code	AgentSecurityComp	d02227a2-1ed0-471c-abb2-994217974264:d02227a2-1ed0-471c-abb2-994217974264/subagents/workflows/wf_7d825f29-0dc/agent-a709a5fdfe69262f8	subagent	claude:AgentSecurityComp/d02227a2-1ed0-471c-abb2-994217974264/subagents/workflows/wf_7d825f29-0dc/agent-a709a5fdfe69262f8.jsonl	d02227a2-1ed0-471c-abb2-994217974264	d02227a2-1ed0-471c-abb2-994217974264	trace-only	child record linked to top-level Claude record
Claude Code	AgentSecurityComp	d02227a2-1ed0-471c-abb2-994217974264:d02227a2-1ed0-471c-abb2-994217974264/subagents/workflows/wf_7d825f29-0dc/agent-a80eea239cdf85c27	subagent	claude:AgentSecurityComp/d02227a2-1ed0-471c-abb2-994217974264/subagents/workflows/wf_7d825f29-0dc/agent-a80eea239cdf85c27.jsonl	d02227a2-1ed0-471c-abb2-994217974264	d02227a2-1ed0-471c-abb2-994217974264	trace-only	child record linked to top-level Claude record
Claude Code	AgentSecurityComp	d02227a2-1ed0-471c-abb2-994217974264:d02227a2-1ed0-471c-abb2-994217974264/subagents/workflows/wf_7d825f29-0dc/agent-a8b2d36ac3a806cc4	subagent	claude:AgentSecurityComp/d02227a2-1ed0-471c-abb2-994217974264/subagents/workflows/wf_7d825f29-0dc/agent-a8b2d36ac3a806cc4.jsonl	d02227a2-1ed0-471c-abb2-994217974264	d02227a2-1ed0-471c-abb2-994217974264	trace-only	child record linked to top-level Claude record
Claude Code	AgentSecurityComp	d02227a2-1ed0-471c-abb2-994217974264:d02227a2-1ed0-471c-abb2-994217974264/subagents/workflows/wf_7d825f29-0dc/agent-a91978ab178490d2e	subagent	claude:AgentSecurityComp/d02227a2-1ed0-471c-abb2-994217974264/subagents/workflows/wf_7d825f29-0dc/agent-a91978ab178490d2e.jsonl	d02227a2-1ed0-471c-abb2-994217974264	d02227a2-1ed0-471c-abb2-994217974264	trace-only	child record linked to top-level Claude record
Claude Code	AgentSecurityComp	d02227a2-1ed0-471c-abb2-994217974264:d02227a2-1ed0-471c-abb2-994217974264/subagents/workflows/wf_7d825f29-0dc/agent-a92cb7936c44613b1	subagent	claude:AgentSecurityComp/d02227a2-1ed0-471c-abb2-994217974264/subagents/workflows/wf_7d825f29-0dc/agent-a92cb7936c44613b1.jsonl	d02227a2-1ed0-471c-abb2-994217974264	d02227a2-1ed0-471c-abb2-994217974264	trace-only	child record linked to top-level Claude record
Claude Code	AgentSecurityComp	d02227a2-1ed0-471c-abb2-994217974264:d02227a2-1ed0-471c-abb2-994217974264/subagents/workflows/wf_7d825f29-0dc/agent-a9d3e81075d38a6be	subagent	claude:AgentSecurityComp/d02227a2-1ed0-471c-abb2-994217974264/subagents/workflows/wf_7d825f29-0dc/agent-a9d3e81075d38a6be.jsonl	d02227a2-1ed0-471c-abb2-994217974264	d02227a2-1ed0-471c-abb2-994217974264	trace-only	child record linked to top-level Claude record
Claude Code	AgentSecurityComp	d02227a2-1ed0-471c-abb2-994217974264:d02227a2-1ed0-471c-abb2-994217974264/subagents/workflows/wf_7d825f29-0dc/agent-a9e8e1e1c0da1a545	subagent	claude:AgentSecurityComp/d02227a2-1ed0-471c-abb2-994217974264/subagents/workflows/wf_7d825f29-0dc/agent-a9e8e1e1c0da1a545.jsonl	d02227a2-1ed0-471c-abb2-994217974264	d02227a2-1ed0-471c-abb2-994217974264	trace-only	child record linked to top-level Claude record
Claude Code	AgentSecurityComp	d02227a2-1ed0-471c-abb2-994217974264:d02227a2-1ed0-471c-abb2-994217974264/subagents/workflows/wf_7d825f29-0dc/agent-ab8346a415f3413e3	subagent	claude:AgentSecurityComp/d02227a2-1ed0-471c-abb2-994217974264/subagents/workflows/wf_7d825f29-0dc/agent-ab8346a415f3413e3.jsonl	d02227a2-1ed0-471c-abb2-994217974264	d02227a2-1ed0-471c-abb2-994217974264	trace-only	child record linked to top-level Claude record
Claude Code	AgentSecurityComp	d02227a2-1ed0-471c-abb2-994217974264:d02227a2-1ed0-471c-abb2-994217974264/subagents/workflows/wf_7d825f29-0dc/agent-ab8e78b37d79cdbb9	subagent	claude:AgentSecurityComp/d02227a2-1ed0-471c-abb2-994217974264/subagents/workflows/wf_7d825f29-0dc/agent-ab8e78b37d79cdbb9.jsonl	d02227a2-1ed0-471c-abb2-994217974264	d02227a2-1ed0-471c-abb2-994217974264	trace-only	child record linked to top-level Claude record
Claude Code	AgentSecurityComp	d02227a2-1ed0-471c-abb2-994217974264:d02227a2-1ed0-471c-abb2-994217974264/subagents/workflows/wf_7d825f29-0dc/agent-abd6f91d8cd018fd4	subagent	claude:AgentSecurityComp/d02227a2-1ed0-471c-abb2-994217974264/subagents/workflows/wf_7d825f29-0dc/agent-abd6f91d8cd018fd4.jsonl	d02227a2-1ed0-471c-abb2-994217974264	d02227a2-1ed0-471c-abb2-994217974264	trace-only	child record linked to top-level Claude record
Claude Code	AgentSecurityComp	d02227a2-1ed0-471c-abb2-994217974264:d02227a2-1ed0-471c-abb2-994217974264/subagents/workflows/wf_7d825f29-0dc/agent-ac34d8eeb2db3ebd2	subagent	claude:AgentSecurityComp/d02227a2-1ed0-471c-abb2-994217974264/subagents/workflows/wf_7d825f29-0dc/agent-ac34d8eeb2db3ebd2.jsonl	d02227a2-1ed0-471c-abb2-994217974264	d02227a2-1ed0-471c-abb2-994217974264	trace-only	child record linked to top-level Claude record
Claude Code	AgentSecurityComp	d02227a2-1ed0-471c-abb2-994217974264:d02227a2-1ed0-471c-abb2-994217974264/subagents/workflows/wf_7d825f29-0dc/agent-ac6259497a3c25175	subagent	claude:AgentSecurityComp/d02227a2-1ed0-471c-abb2-994217974264/subagents/workflows/wf_7d825f29-0dc/agent-ac6259497a3c25175.jsonl	d02227a2-1ed0-471c-abb2-994217974264	d02227a2-1ed0-471c-abb2-994217974264	trace-only	child record linked to top-level Claude record
Claude Code	AgentSecurityComp	d02227a2-1ed0-471c-abb2-994217974264:d02227a2-1ed0-471c-abb2-994217974264/subagents/workflows/wf_7d825f29-0dc/agent-acea7344ec2cc51aa	subagent	claude:AgentSecurityComp/d02227a2-1ed0-471c-abb2-994217974264/subagents/workflows/wf_7d825f29-0dc/agent-acea7344ec2cc51aa.jsonl	d02227a2-1ed0-471c-abb2-994217974264	d02227a2-1ed0-471c-abb2-994217974264	trace-only	child record linked to top-level Claude record
Claude Code	AgentSecurityComp	d02227a2-1ed0-471c-abb2-994217974264:d02227a2-1ed0-471c-abb2-994217974264/subagents/workflows/wf_7d825f29-0dc/agent-afbf9b7cf7bfc9fd2	subagent	claude:AgentSecurityComp/d02227a2-1ed0-471c-abb2-994217974264/subagents/workflows/wf_7d825f29-0dc/agent-afbf9b7cf7bfc9fd2.jsonl	d02227a2-1ed0-471c-abb2-994217974264	d02227a2-1ed0-471c-abb2-994217974264	trace-only	child record linked to top-level Claude record
Claude Code	AgentSecurityComp	d02227a2-1ed0-471c-abb2-994217974264:d02227a2-1ed0-471c-abb2-994217974264/subagents/workflows/wf_7d825f29-0dc/journal	workflow-journal	claude:AgentSecurityComp/d02227a2-1ed0-471c-abb2-994217974264/subagents/workflows/wf_7d825f29-0dc/journal.jsonl	d02227a2-1ed0-471c-abb2-994217974264	d02227a2-1ed0-471c-abb2-994217974264	trace-only	workflow journal; traceability only
Claude Code	AgentSecurityComp	d02227a2-1ed0-471c-abb2-994217974264:d02227a2-1ed0-471c-abb2-994217974264/subagents/workflows/wf_b9bb797c-765/agent-a2edef78f45e623be	subagent	claude:AgentSecurityComp/d02227a2-1ed0-471c-abb2-994217974264/subagents/workflows/wf_b9bb797c-765/agent-a2edef78f45e623be.jsonl	d02227a2-1ed0-471c-abb2-994217974264	d02227a2-1ed0-471c-abb2-994217974264	trace-only	child record linked to top-level Claude record
Claude Code	AgentSecurityComp	d02227a2-1ed0-471c-abb2-994217974264:d02227a2-1ed0-471c-abb2-994217974264/subagents/workflows/wf_b9bb797c-765/agent-a74513a442d5141d2	subagent	claude:AgentSecurityComp/d02227a2-1ed0-471c-abb2-994217974264/subagents/workflows/wf_b9bb797c-765/agent-a74513a442d5141d2.jsonl	d02227a2-1ed0-471c-abb2-994217974264	d02227a2-1ed0-471c-abb2-994217974264	trace-only	child record linked to top-level Claude record
Claude Code	AgentSecurityComp	d02227a2-1ed0-471c-abb2-994217974264:d02227a2-1ed0-471c-abb2-994217974264/subagents/workflows/wf_b9bb797c-765/agent-a975fb45a3a814f94	subagent	claude:AgentSecurityComp/d02227a2-1ed0-471c-abb2-994217974264/subagents/workflows/wf_b9bb797c-765/agent-a975fb45a3a814f94.jsonl	d02227a2-1ed0-471c-abb2-994217974264	d02227a2-1ed0-471c-abb2-994217974264	trace-only	child record linked to top-level Claude record
Claude Code	AgentSecurityComp	d02227a2-1ed0-471c-abb2-994217974264:d02227a2-1ed0-471c-abb2-994217974264/subagents/workflows/wf_b9bb797c-765/agent-acc2532aa025bdb36	subagent	claude:AgentSecurityComp/d02227a2-1ed0-471c-abb2-994217974264/subagents/workflows/wf_b9bb797c-765/agent-acc2532aa025bdb36.jsonl	d02227a2-1ed0-471c-abb2-994217974264	d02227a2-1ed0-471c-abb2-994217974264	trace-only	child record linked to top-level Claude record
Claude Code	AgentSecurityComp	d02227a2-1ed0-471c-abb2-994217974264:d02227a2-1ed0-471c-abb2-994217974264/subagents/workflows/wf_b9bb797c-765/agent-ae089f13ced72f813	subagent	claude:AgentSecurityComp/d02227a2-1ed0-471c-abb2-994217974264/subagents/workflows/wf_b9bb797c-765/agent-ae089f13ced72f813.jsonl	d02227a2-1ed0-471c-abb2-994217974264	d02227a2-1ed0-471c-abb2-994217974264	trace-only	child record linked to top-level Claude record
Claude Code	AgentSecurityComp	d02227a2-1ed0-471c-abb2-994217974264:d02227a2-1ed0-471c-abb2-994217974264/subagents/workflows/wf_b9bb797c-765/journal	workflow-journal	claude:AgentSecurityComp/d02227a2-1ed0-471c-abb2-994217974264/subagents/workflows/wf_b9bb797c-765/journal.jsonl	d02227a2-1ed0-471c-abb2-994217974264	d02227a2-1ed0-471c-abb2-994217974264	trace-only	workflow journal; traceability only
Claude Code	AgentSecurityComp	d02227a2-1ed0-471c-abb2-994217974264:d02227a2-1ed0-471c-abb2-994217974264/subagents/workflows/wf_c401a9eb-434/agent-a1eb1073ca115a4c8	subagent	claude:AgentSecurityComp/d02227a2-1ed0-471c-abb2-994217974264/subagents/workflows/wf_c401a9eb-434/agent-a1eb1073ca115a4c8.jsonl	d02227a2-1ed0-471c-abb2-994217974264	d02227a2-1ed0-471c-abb2-994217974264	trace-only	child record linked to top-level Claude record
Claude Code	AgentSecurityComp	d02227a2-1ed0-471c-abb2-994217974264:d02227a2-1ed0-471c-abb2-994217974264/subagents/workflows/wf_c401a9eb-434/agent-a3444c6f4cef27669	subagent	claude:AgentSecurityComp/d02227a2-1ed0-471c-abb2-994217974264/subagents/workflows/wf_c401a9eb-434/agent-a3444c6f4cef27669.jsonl	d02227a2-1ed0-471c-abb2-994217974264	d02227a2-1ed0-471c-abb2-994217974264	trace-only	child record linked to top-level Claude record
Claude Code	AgentSecurityComp	d02227a2-1ed0-471c-abb2-994217974264:d02227a2-1ed0-471c-abb2-994217974264/subagents/workflows/wf_c401a9eb-434/agent-a5ea413da3c726608	subagent	claude:AgentSecurityComp/d02227a2-1ed0-471c-abb2-994217974264/subagents/workflows/wf_c401a9eb-434/agent-a5ea413da3c726608.jsonl	d02227a2-1ed0-471c-abb2-994217974264	d02227a2-1ed0-471c-abb2-994217974264	trace-only	child record linked to top-level Claude record
Claude Code	AgentSecurityComp	d02227a2-1ed0-471c-abb2-994217974264:d02227a2-1ed0-471c-abb2-994217974264/subagents/workflows/wf_c401a9eb-434/agent-a76e44dcce455e2e3	subagent	claude:AgentSecurityComp/d02227a2-1ed0-471c-abb2-994217974264/subagents/workflows/wf_c401a9eb-434/agent-a76e44dcce455e2e3.jsonl	d02227a2-1ed0-471c-abb2-994217974264	d02227a2-1ed0-471c-abb2-994217974264	trace-only	child record linked to top-level Claude record
Claude Code	AgentSecurityComp	d02227a2-1ed0-471c-abb2-994217974264:d02227a2-1ed0-471c-abb2-994217974264/subagents/workflows/wf_c401a9eb-434/agent-af1e598835c899bba	subagent	claude:AgentSecurityComp/d02227a2-1ed0-471c-abb2-994217974264/subagents/workflows/wf_c401a9eb-434/agent-af1e598835c899bba.jsonl	d02227a2-1ed0-471c-abb2-994217974264	d02227a2-1ed0-471c-abb2-994217974264	trace-only	child record linked to top-level Claude record
Claude Code	AgentSecurityComp	d02227a2-1ed0-471c-abb2-994217974264:d02227a2-1ed0-471c-abb2-994217974264/subagents/workflows/wf_c401a9eb-434/journal	workflow-journal	claude:AgentSecurityComp/d02227a2-1ed0-471c-abb2-994217974264/subagents/workflows/wf_c401a9eb-434/journal.jsonl	d02227a2-1ed0-471c-abb2-994217974264	d02227a2-1ed0-471c-abb2-994217974264	trace-only	workflow journal; traceability only
Claude Code	AgentSecurityComp	d02227a2-1ed0-471c-abb2-994217974264:d02227a2-1ed0-471c-abb2-994217974264/subagents/workflows/wf_e9864353-c08/agent-a31c6dad0f28c913a	subagent	claude:AgentSecurityComp/d02227a2-1ed0-471c-abb2-994217974264/subagents/workflows/wf_e9864353-c08/agent-a31c6dad0f28c913a.jsonl	d02227a2-1ed0-471c-abb2-994217974264	d02227a2-1ed0-471c-abb2-994217974264	trace-only	child record linked to top-level Claude record
Claude Code	AgentSecurityComp	d02227a2-1ed0-471c-abb2-994217974264:d02227a2-1ed0-471c-abb2-994217974264/subagents/workflows/wf_e9864353-c08/agent-a34caa05afd700c06	subagent	claude:AgentSecurityComp/d02227a2-1ed0-471c-abb2-994217974264/subagents/workflows/wf_e9864353-c08/agent-a34caa05afd700c06.jsonl	d02227a2-1ed0-471c-abb2-994217974264	d02227a2-1ed0-471c-abb2-994217974264	trace-only	child record linked to top-level Claude record
Claude Code	AgentSecurityComp	d02227a2-1ed0-471c-abb2-994217974264:d02227a2-1ed0-471c-abb2-994217974264/subagents/workflows/wf_e9864353-c08/agent-a446e5a3edd614085	subagent	claude:AgentSecurityComp/d02227a2-1ed0-471c-abb2-994217974264/subagents/workflows/wf_e9864353-c08/agent-a446e5a3edd614085.jsonl	d02227a2-1ed0-471c-abb2-994217974264	d02227a2-1ed0-471c-abb2-994217974264	trace-only	child record linked to top-level Claude record
Claude Code	AgentSecurityComp	d02227a2-1ed0-471c-abb2-994217974264:d02227a2-1ed0-471c-abb2-994217974264/subagents/workflows/wf_e9864353-c08/agent-a561d85c5b6c6b4ce	subagent	claude:AgentSecurityComp/d02227a2-1ed0-471c-abb2-994217974264/subagents/workflows/wf_e9864353-c08/agent-a561d85c5b6c6b4ce.jsonl	d02227a2-1ed0-471c-abb2-994217974264	d02227a2-1ed0-471c-abb2-994217974264	trace-only	child record linked to top-level Claude record
Claude Code	AgentSecurityComp	d02227a2-1ed0-471c-abb2-994217974264:d02227a2-1ed0-471c-abb2-994217974264/subagents/workflows/wf_e9864353-c08/agent-a5629d9e1a52c0b14	subagent	claude:AgentSecurityComp/d02227a2-1ed0-471c-abb2-994217974264/subagents/workflows/wf_e9864353-c08/agent-a5629d9e1a52c0b14.jsonl	d02227a2-1ed0-471c-abb2-994217974264	d02227a2-1ed0-471c-abb2-994217974264	trace-only	child record linked to top-level Claude record
Claude Code	AgentSecurityComp	d02227a2-1ed0-471c-abb2-994217974264:d02227a2-1ed0-471c-abb2-994217974264/subagents/workflows/wf_e9864353-c08/agent-a6396bba9c3d5a146	subagent	claude:AgentSecurityComp/d02227a2-1ed0-471c-abb2-994217974264/subagents/workflows/wf_e9864353-c08/agent-a6396bba9c3d5a146.jsonl	d02227a2-1ed0-471c-abb2-994217974264	d02227a2-1ed0-471c-abb2-994217974264	trace-only	child record linked to top-level Claude record
Claude Code	AgentSecurityComp	d02227a2-1ed0-471c-abb2-994217974264:d02227a2-1ed0-471c-abb2-994217974264/subagents/workflows/wf_e9864353-c08/agent-a6b649025a9bebdb2	subagent	claude:AgentSecurityComp/d02227a2-1ed0-471c-abb2-994217974264/subagents/workflows/wf_e9864353-c08/agent-a6b649025a9bebdb2.jsonl	d02227a2-1ed0-471c-abb2-994217974264	d02227a2-1ed0-471c-abb2-994217974264	trace-only	child record linked to top-level Claude record
Claude Code	AgentSecurityComp	d02227a2-1ed0-471c-abb2-994217974264:d02227a2-1ed0-471c-abb2-994217974264/subagents/workflows/wf_e9864353-c08/agent-a6f65aa9ed81a8e97	subagent	claude:AgentSecurityComp/d02227a2-1ed0-471c-abb2-994217974264/subagents/workflows/wf_e9864353-c08/agent-a6f65aa9ed81a8e97.jsonl	d02227a2-1ed0-471c-abb2-994217974264	d02227a2-1ed0-471c-abb2-994217974264	trace-only	child record linked to top-level Claude record
Claude Code	AgentSecurityComp	d02227a2-1ed0-471c-abb2-994217974264:d02227a2-1ed0-471c-abb2-994217974264/subagents/workflows/wf_e9864353-c08/agent-a7a85432214bc536a	subagent	claude:AgentSecurityComp/d02227a2-1ed0-471c-abb2-994217974264/subagents/workflows/wf_e9864353-c08/agent-a7a85432214bc536a.jsonl	d02227a2-1ed0-471c-abb2-994217974264	d02227a2-1ed0-471c-abb2-994217974264	trace-only	child record linked to top-level Claude record
Claude Code	AgentSecurityComp	d02227a2-1ed0-471c-abb2-994217974264:d02227a2-1ed0-471c-abb2-994217974264/subagents/workflows/wf_e9864353-c08/agent-a845cbb7c756e7743	subagent	claude:AgentSecurityComp/d02227a2-1ed0-471c-abb2-994217974264/subagents/workflows/wf_e9864353-c08/agent-a845cbb7c756e7743.jsonl	d02227a2-1ed0-471c-abb2-994217974264	d02227a2-1ed0-471c-abb2-994217974264	trace-only	child record linked to top-level Claude record
Claude Code	AgentSecurityComp	d02227a2-1ed0-471c-abb2-994217974264:d02227a2-1ed0-471c-abb2-994217974264/subagents/workflows/wf_e9864353-c08/agent-aada7fffe2f90cc86	subagent	claude:AgentSecurityComp/d02227a2-1ed0-471c-abb2-994217974264/subagents/workflows/wf_e9864353-c08/agent-aada7fffe2f90cc86.jsonl	d02227a2-1ed0-471c-abb2-994217974264	d02227a2-1ed0-471c-abb2-994217974264	trace-only	child record linked to top-level Claude record
Claude Code	AgentSecurityComp	d02227a2-1ed0-471c-abb2-994217974264:d02227a2-1ed0-471c-abb2-994217974264/subagents/workflows/wf_e9864353-c08/agent-ab591ba35a4729b9a	subagent	claude:AgentSecurityComp/d02227a2-1ed0-471c-abb2-994217974264/subagents/workflows/wf_e9864353-c08/agent-ab591ba35a4729b9a.jsonl	d02227a2-1ed0-471c-abb2-994217974264	d02227a2-1ed0-471c-abb2-994217974264	trace-only	child record linked to top-level Claude record
Claude Code	AgentSecurityComp	d02227a2-1ed0-471c-abb2-994217974264:d02227a2-1ed0-471c-abb2-994217974264/subagents/workflows/wf_e9864353-c08/agent-abc2355f47e927c59	subagent	claude:AgentSecurityComp/d02227a2-1ed0-471c-abb2-994217974264/subagents/workflows/wf_e9864353-c08/agent-abc2355f47e927c59.jsonl	d02227a2-1ed0-471c-abb2-994217974264	d02227a2-1ed0-471c-abb2-994217974264	trace-only	child record linked to top-level Claude record
Claude Code	AgentSecurityComp	d02227a2-1ed0-471c-abb2-994217974264:d02227a2-1ed0-471c-abb2-994217974264/subagents/workflows/wf_e9864353-c08/agent-ad04615ff617644a7	subagent	claude:AgentSecurityComp/d02227a2-1ed0-471c-abb2-994217974264/subagents/workflows/wf_e9864353-c08/agent-ad04615ff617644a7.jsonl	d02227a2-1ed0-471c-abb2-994217974264	d02227a2-1ed0-471c-abb2-994217974264	trace-only	child record linked to top-level Claude record
Claude Code	AgentSecurityComp	d02227a2-1ed0-471c-abb2-994217974264:d02227a2-1ed0-471c-abb2-994217974264/subagents/workflows/wf_e9864353-c08/agent-ad305cdf98eeb8362	subagent	claude:AgentSecurityComp/d02227a2-1ed0-471c-abb2-994217974264/subagents/workflows/wf_e9864353-c08/agent-ad305cdf98eeb8362.jsonl	d02227a2-1ed0-471c-abb2-994217974264	d02227a2-1ed0-471c-abb2-994217974264	trace-only	child record linked to top-level Claude record
Claude Code	AgentSecurityComp	d02227a2-1ed0-471c-abb2-994217974264:d02227a2-1ed0-471c-abb2-994217974264/subagents/workflows/wf_e9864353-c08/agent-ad605b439e6eca87e	subagent	claude:AgentSecurityComp/d02227a2-1ed0-471c-abb2-994217974264/subagents/workflows/wf_e9864353-c08/agent-ad605b439e6eca87e.jsonl	d02227a2-1ed0-471c-abb2-994217974264	d02227a2-1ed0-471c-abb2-994217974264	trace-only	child record linked to top-level Claude record
Claude Code	AgentSecurityComp	d02227a2-1ed0-471c-abb2-994217974264:d02227a2-1ed0-471c-abb2-994217974264/subagents/workflows/wf_e9864353-c08/agent-aed9e485092f5cbef	subagent	claude:AgentSecurityComp/d02227a2-1ed0-471c-abb2-994217974264/subagents/workflows/wf_e9864353-c08/agent-aed9e485092f5cbef.jsonl	d02227a2-1ed0-471c-abb2-994217974264	d02227a2-1ed0-471c-abb2-994217974264	trace-only	child record linked to top-level Claude record
Claude Code	AgentSecurityComp	d02227a2-1ed0-471c-abb2-994217974264:d02227a2-1ed0-471c-abb2-994217974264/subagents/workflows/wf_e9864353-c08/journal	workflow-journal	claude:AgentSecurityComp/d02227a2-1ed0-471c-abb2-994217974264/subagents/workflows/wf_e9864353-c08/journal.jsonl	d02227a2-1ed0-471c-abb2-994217974264	d02227a2-1ed0-471c-abb2-994217974264	trace-only	workflow journal; traceability only
Claude Code	AgentSecurityComp	d368bb45-0b14-4073-9740-774ade58e769	primary-session	claude:AgentSecurityComp/d368bb45-0b14-4073-9740-774ade58e769.jsonl	d02227a2-1ed0-471c-abb2-994217974264	d02227a2-1ed0-471c-abb2-994217974264	excluded-continuation	linked by legacy session or bridge identifier
Claude Code	AgentSecurityComp	d368bb45-0b14-4073-9740-774ade58e769:d368bb45-0b14-4073-9740-774ade58e769/subagents/agent-a2e0d8eccd70cc103	subagent	claude:AgentSecurityComp/d368bb45-0b14-4073-9740-774ade58e769/subagents/agent-a2e0d8eccd70cc103.jsonl	d368bb45-0b14-4073-9740-774ade58e769	d02227a2-1ed0-471c-abb2-994217974264	trace-only	child record linked to top-level Claude record
Claude Code	AgentSecurityComp	d368bb45-0b14-4073-9740-774ade58e769:d368bb45-0b14-4073-9740-774ade58e769/subagents/agent-a3b88da59deb1a25c	subagent	claude:AgentSecurityComp/d368bb45-0b14-4073-9740-774ade58e769/subagents/agent-a3b88da59deb1a25c.jsonl	d368bb45-0b14-4073-9740-774ade58e769	d02227a2-1ed0-471c-abb2-994217974264	trace-only	child record linked to top-level Claude record
Claude Code	AgentSecurityComp	d368bb45-0b14-4073-9740-774ade58e769:d368bb45-0b14-4073-9740-774ade58e769/subagents/agent-ae1009beb6bdfc787	subagent	claude:AgentSecurityComp/d368bb45-0b14-4073-9740-774ade58e769/subagents/agent-ae1009beb6bdfc787.jsonl	d368bb45-0b14-4073-9740-774ade58e769	d02227a2-1ed0-471c-abb2-994217974264	trace-only	child record linked to top-level Claude record
Claude Code	AgentSecurityComp	d368bb45-0b14-4073-9740-774ade58e769:d368bb45-0b14-4073-9740-774ade58e769/subagents/agent-aead92bb79f01e22c	subagent	claude:AgentSecurityComp/d368bb45-0b14-4073-9740-774ade58e769/subagents/agent-aead92bb79f01e22c.jsonl	d368bb45-0b14-4073-9740-774ade58e769	d02227a2-1ed0-471c-abb2-994217974264	trace-only	child record linked to top-level Claude record
Claude Code	AgentSecurityComp	d368bb45-0b14-4073-9740-774ade58e769:d368bb45-0b14-4073-9740-774ade58e769/subagents/agent-af2cb7609314bd430	subagent	claude:AgentSecurityComp/d368bb45-0b14-4073-9740-774ade58e769/subagents/agent-af2cb7609314bd430.jsonl	d368bb45-0b14-4073-9740-774ade58e769	d02227a2-1ed0-471c-abb2-994217974264	trace-only	child record linked to top-level Claude record
Claude Code	AgentSecurityComp	d368bb45-0b14-4073-9740-774ade58e769:d368bb45-0b14-4073-9740-774ade58e769/subagents/agent-afabcb292c55789c7	subagent	claude:AgentSecurityComp/d368bb45-0b14-4073-9740-774ade58e769/subagents/agent-afabcb292c55789c7.jsonl	d368bb45-0b14-4073-9740-774ade58e769	d02227a2-1ed0-471c-abb2-994217974264	trace-only	child record linked to top-level Claude record
